Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,CLTV,Total Extra Services
0,0,0,0,49,1,1,0,0,0,0,0,1,0,1,1,6434,3
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,2,5279,1
0,0,0,0,45,1,1,1,1,0,0,0,1,1,0,0,3682,5
1,0,0,0,12,1,1,0,0,0,0,0,0,1,0,0,4443,2
0,0,0,0,66,1,1,1,1,1,1,1,0,1,1,0,4494,6
0,0,0,0,46,1,0,1,1,1,0,1,0,1,1,0,4727,5
0,0,0,0,41,1,0,0,0,0,0,0,0,2,0,2,5918,1
0,0,1,1,48,0,0,1,1,0,1,0,0,2,0,2,5701,2
1,0,0,0,27,1,0,1,0,1,1,1,1,1,0,1,2445,5
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4796,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5084,1
1,0,1,0,57,1,0,1,1,0,1,0,0,2,1,1,4012,3
1,0,0,0,21,1,1,1,0,1,0,1,1,0,0,2,4520,6
0,0,0,0,23,1,0,0,0,1,0,0,0,0,0,0,4790,2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4099,1
1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,5498,1
1,1,1,0,72,1,1,0,0,0,0,0,0,2,1,0,4055,2
0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,2,4267,2
0,0,1,1,23,1,1,1,1,1,1,1,1,2,1,0,5991,7
1,0,1,1,18,1,0,0,0,0,1,0,1,0,1,1,5968,2
1,0,1,0,62,1,1,1,1,0,0,0,1,1,0,1,6139,5
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,2,4293,1
0,0,0,0,42,1,0,0,0,0,0,0,0,1,1,2,5956,1
1,1,0,0,51,1,1,0,0,0,0,0,0,1,0,0,5896,2
1,0,1,1,59,1,0,1,1,1,1,1,1,2,1,1,5020,6
1,1,1,0,72,1,1,1,1,1,1,0,0,2,1,0,4988,5
0,0,1,1,16,1,0,1,1,0,1,0,1,2,0,0,3559,4
0,0,1,1,23,1,0,0,0,0,0,0,0,2,1,2,4896,1
1,0,1,0,49,1,0,0,1,0,0,1,0,0,1,0,4696,3
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2352,1
0,0,1,1,61,1,0,1,0,0,0,0,0,1,1,0,4577,2
1,0,1,0,36,1,1,0,0,0,0,1,1,0,1,0,3057,4
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4059,1
1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,2,3953,3
0,0,1,0,72,1,1,0,1,1,1,1,1,1,1,0,6288,6
1,0,1,1,45,1,0,1,0,0,1,0,0,2,0,0,5083,2
1,0,1,0,16,1,0,1,1,0,0,0,0,0,0,0,2942,3
1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,2,4573,1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,2,5322,1
1,0,1,0,56,1,0,0,0,0,0,0,0,1,0,0,4838,1
1,0,1,1,56,0,0,1,1,0,1,1,0,1,1,2,5845,3
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,0,5879,7
0,0,1,0,42,1,1,0,0,0,0,0,0,2,0,1,3052,2
1,1,1,0,33,1,0,1,1,0,1,0,1,1,1,1,4414,4
0,0,0,0,40,1,0,1,1,0,0,1,0,0,0,2,3885,4
1,0,0,1,62,1,1,0,0,1,1,1,1,2,1,1,5900,5
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2388,1
0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,1,4834,2
1,0,1,1,72,1,0,1,0,1,1,1,1,2,1,0,5169,5
0,0,1,1,70,1,1,0,1,1,0,1,1,1,1,1,6319,6
1,0,1,1,11,1,1,1,0,0,0,1,0,0,1,0,5942,4
1,0,0,0,6,1,0,1,0,0,0,0,1,0,1,0,3613,3
1,0,1,0,72,1,1,1,0,0,0,0,0,2,0,0,6259,3
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2285,1
1,0,1,0,42,1,1,1,0,0,0,1,1,1,0,1,2170,5
1,0,0,0,41,0,0,0,0,1,0,1,1,1,1,1,5622,3
1,0,1,1,51,1,0,0,0,0,0,0,0,2,0,0,5974,1
0,0,1,0,55,1,1,1,1,1,1,1,1,1,1,1,4712,7
1,0,1,1,58,1,1,0,1,0,1,1,0,1,1,0,5653,4
0,0,1,1,12,1,0,0,0,0,0,0,0,2,0,0,5190,1
1,0,1,1,68,1,0,1,0,0,1,1,1,2,1,1,4319,4
0,0,1,1,36,1,0,0,0,0,0,0,0,2,0,0,5272,1
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,0,6486,7
0,0,0,1,49,1,0,0,0,0,0,0,0,2,0,0,4784,1
0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,0,5881,7
0,0,1,0,64,1,0,0,0,0,0,0,0,2,0,2,4557,1
1,1,1,0,57,1,1,0,1,0,0,0,1,0,1,1,4429,4
0,0,1,1,19,1,1,0,0,0,0,0,0,2,1,0,5396,2
0,0,1,1,12,0,0,0,0,0,1,0,0,1,0,0,5988,0
0,0,0,0,36,1,1,1,0,0,0,0,0,1,0,2,4462,3
0,0,1,0,62,1,1,1,1,0,1,1,1,2,1,1,6307,6
1,0,0,0,20,1,0,0,0,0,1,0,0,0,0,2,5741,1
1,0,1,0,72,1,1,0,1,1,0,1,1,2,1,0,4634,6
1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,4263,1
0,0,1,1,49,1,1,0,1,0,1,1,1,2,0,0,6366,5
0,0,0,0,24,1,1,1,0,0,1,0,0,0,1,1,2198,3
0,0,1,1,57,1,0,0,0,0,0,0,0,2,0,0,4235,1
0,1,1,0,62,1,0,1,0,1,1,1,1,2,1,0,6488,5
1,0,0,0,46,1,0,0,0,0,0,0,0,0,1,0,3150,1
0,0,0,0,54,1,0,1,1,0,0,1,1,1,1,0,4478,5
0,1,1,0,59,1,1,1,1,1,1,0,0,1,1,1,5061,5
1,0,0,0,56,1,1,1,1,0,1,0,0,1,1,0,4656,4
1,0,1,1,54,1,1,1,1,0,1,0,0,2,1,0,5725,4
0,0,1,0,71,1,1,0,0,0,0,0,0,2,0,0,4642,2
0,1,1,0,68,1,0,0,1,1,1,0,0,1,1,0,6418,3
1,1,1,0,70,1,1,1,1,1,1,1,1,2,1,0,4097,7
1,0,1,1,32,1,0,1,1,1,0,0,1,1,0,2,5288,5
0,0,1,1,69,1,1,1,0,1,0,0,0,1,0,0,5629,4
1,0,0,0,33,1,0,0,0,0,0,0,0,2,0,2,2507,1
1,0,1,1,66,1,0,0,0,0,0,0,0,2,1,2,4485,1
0,0,1,0,48,1,1,0,1,0,1,1,1,0,1,0,3109,5
0,1,1,0,31,1,1,0,0,0,0,0,1,0,1,1,5603,3
1,0,1,1,69,1,1,0,1,1,1,1,1,2,1,0,6182,6
1,0,1,0,31,1,0,0,0,1,1,0,1,0,1,0,3282,3
1,0,1,0,28,1,0,0,0,0,1,0,0,0,0,0,2085,1
1,0,0,1,21,1,1,0,0,0,0,0,0,0,0,2,5403,2
0,1,0,0,34,1,1,0,1,0,1,1,0,0,1,1,5425,4
0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,1,4093,2
0,0,0,0,11,1,1,0,0,1,0,1,0,0,1,1,3734,4
1,1,1,0,72,1,1,1,1,1,1,1,1,2,1,0,6268,7
1,1,1,0,45,1,1,0,0,0,0,0,0,1,0,0,5644,2
0,0,1,0,71,1,0,0,1,1,1,1,1,2,1,0,5617,5
1,0,1,0,57,1,0,1,0,0,1,0,0,0,0,1,4607,2
0,0,1,0,64,1,0,1,0,1,0,1,1,2,1,0,5483,5
1,0,1,0,67,1,1,0,1,0,0,1,0,1,1,0,6251,4
0,0,1,1,32,1,0,0,1,0,0,1,0,0,1,1,4970,3
0,1,0,1,33,1,1,0,1,1,0,1,1,0,1,0,4738,6
1,0,0,1,47,1,0,1,1,0,0,0,0,0,1,1,5491,3
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,2,3591,1
0,0,1,1,61,0,0,0,1,1,1,1,1,2,1,0,5063,4
1,1,1,0,63,1,1,1,1,1,0,1,1,2,0,0,6453,7
0,0,1,0,72,1,0,0,0,0,0,0,0,2,0,0,5398,1
1,0,0,0,44,1,0,0,0,0,0,0,0,2,0,0,2404,1
1,0,1,0,12,1,0,0,0,0,0,0,0,1,0,0,5279,1
1,0,0,0,16,1,0,0,0,0,0,0,0,2,0,2,4272,1
1,0,0,0,26,1,0,0,0,0,0,0,0,1,1,0,3722,1
0,0,1,1,22,1,1,0,0,0,0,0,0,0,1,0,4479,2
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,0,5341,7
1,0,1,0,48,1,1,1,1,1,0,1,0,2,1,0,2613,6
0,1,0,0,5,1,0,0,1,0,0,1,0,0,1,1,2660,3
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,4345,1
0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,5227,1
1,0,1,1,53,1,1,1,1,0,1,0,0,1,0,0,5570,4
0,0,1,1,72,1,1,1,0,1,1,1,1,2,1,0,4505,6
1,0,0,0,19,1,1,0,0,1,1,0,0,0,0,1,3949,3
1,1,1,0,41,0,0,0,1,1,0,1,1,0,1,1,3920,4
0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,5409,1
1,0,0,0,37,1,0,0,0,0,0,0,0,0,1,2,5402,1
1,0,1,1,22,1,0,0,0,0,0,0,0,1,0,2,2233,1
0,0,0,0,60,1,0,0,0,0,0,0,0,2,0,2,4192,1
0,0,1,1,41,1,0,0,0,0,0,0,0,2,0,0,2902,1
0,0,1,1,48,1,0,1,0,1,0,1,1,1,1,0,5921,5
1,0,1,0,31,1,0,0,0,1,0,1,1,1,1,1,2510,4
1,0,1,1,51,1,1,0,0,0,0,0,0,1,1,2,5895,2
0,0,1,0,21,1,0,0,0,1,1,0,0,1,0,1,4900,2
1,0,0,0,26,1,0,0,0,1,1,1,1,0,1,1,4191,4
0,0,0,0,65,0,0,1,0,1,1,1,1,2,0,0,6251,4
0,0,1,0,42,1,1,1,1,0,1,0,0,0,1,0,3773,4
0,1,0,0,33,0,0,1,1,1,0,1,1,0,1,0,3116,5
0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,2878,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2710,1
1,0,0,0,3,1,0,0,0,1,1,1,0,0,1,2,4096,3
0,0,0,0,53,1,0,0,1,1,1,0,1,1,1,0,5452,4
0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,1,4911,1
1,0,0,0,41,1,0,0,0,0,0,0,0,2,0,2,4982,1
0,0,0,0,41,1,0,0,0,0,0,0,0,1,1,0,3972,1
0,0,0,0,53,1,0,0,0,0,0,0,0,2,0,2,4116,1
1,1,0,0,16,1,0,0,0,0,0,0,1,0,1,1,4351,2
1,0,1,1,4,1,1,0,0,0,0,0,0,1,0,0,4463,2
0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,5841,2
0,0,1,0,10,1,0,0,0,0,0,0,0,0,1,2,4907,1
0,0,0,0,23,1,1,0,0,0,0,0,0,1,0,0,4402,2
0,1,0,0,59,1,1,0,1,0,0,0,0,2,1,0,5400,3
0,0,0,0,12,1,1,0,1,0,0,0,1,0,1,1,4041,4
1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,1,5796,2
1,0,1,0,49,1,1,1,0,0,0,0,0,1,1,1,5601,3
0,1,1,0,52,1,1,0,1,1,0,1,1,1,1,1,4499,6
1,0,1,1,30,1,0,0,0,0,0,0,0,2,0,2,3047,1
1,1,1,0,67,1,1,1,1,0,0,0,0,0,0,0,5261,4
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2729,1
1,0,1,0,60,1,1,0,1,1,0,1,1,1,0,0,4968,6
1,0,0,1,66,1,1,1,1,0,1,0,0,2,0,0,5058,4
0,0,1,1,23,1,1,0,0,0,0,1,0,0,1,1,3585,3
0,0,1,0,20,1,0,1,1,0,1,1,0,0,1,1,4382,4
1,0,0,0,30,1,1,1,0,0,0,1,1,0,1,0,3778,5
0,0,1,1,52,1,0,0,1,1,1,0,0,0,0,0,5494,3
0,0,0,0,10,1,0,0,0,0,1,0,1,0,1,2,4323,2
1,0,1,1,56,1,1,0,1,0,1,1,0,0,1,0,6484,4
0,0,1,0,68,1,1,0,0,0,0,0,0,2,0,0,4747,2
0,0,1,1,56,1,0,0,0,0,0,0,0,2,0,2,5172,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,2088,1
1,0,1,0,46,1,1,0,0,0,0,0,0,1,0,1,2026,2
1,0,1,1,72,1,1,1,1,1,1,0,1,2,0,0,4237,6
1,1,1,1,52,1,1,0,1,1,0,1,1,1,1,1,6090,6
1,0,0,0,68,1,1,1,1,1,1,1,1,1,1,0,4629,7
0,0,1,0,53,1,1,0,1,1,1,1,1,1,1,0,4163,6
0,0,0,0,47,1,0,0,0,0,0,0,0,2,0,0,5134,1
0,0,1,1,33,1,1,0,1,1,1,0,0,0,0,0,3648,4
1,0,0,0,18,0,0,1,0,1,0,0,0,0,0,2,5388,2
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2107,1
1,1,1,0,71,1,1,1,1,1,0,1,1,0,1,1,5775,7
1,0,0,0,14,1,0,0,0,0,0,0,0,0,1,1,5728,1
1,0,1,1,71,1,1,0,0,0,0,0,0,2,0,0,5747,2
1,0,0,0,12,1,0,0,0,1,0,1,1,1,0,1,5527,4
1,0,1,0,70,1,1,1,1,1,1,1,0,2,0,2,4408,6
1,0,1,1,40,1,1,1,1,0,1,1,1,0,1,0,2283,6
0,0,1,1,10,1,0,0,1,1,0,0,1,1,1,2,5289,4
0,0,0,0,35,1,0,0,0,1,1,1,1,1,1,1,3244,4
0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,4917,1
0,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,4467,2
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,2,4745,1
0,0,1,0,69,1,1,1,0,1,1,0,0,2,1,0,5128,4
1,0,0,1,15,1,1,0,0,0,0,0,0,0,1,1,3965,2
0,0,0,0,15,0,0,0,1,0,0,0,1,2,1,2,2118,2
0,0,1,1,71,1,0,0,0,0,0,0,0,2,0,0,6015,1
1,1,1,0,35,1,1,0,0,1,0,1,1,0,1,1,3318,5
0,0,1,1,43,1,1,0,0,1,0,0,1,0,1,0,3853,4
0,0,1,0,27,1,1,0,0,1,0,0,1,0,0,0,5750,4
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,5160,1
0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,5965,3
1,0,1,1,58,1,0,0,1,0,1,1,1,1,1,0,4559,4
0,1,0,0,22,1,0,1,0,1,1,0,1,0,1,2,3509,4
0,0,0,0,58,1,1,1,1,1,0,1,1,1,1,1,5121,7
1,0,1,0,68,1,0,1,1,1,0,0,1,2,0,0,5036,5
1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,5433,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,5068,2
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,0,6479,7
0,0,0,0,29,1,0,0,0,0,0,0,0,2,0,2,2265,1
1,0,1,1,25,1,0,0,0,0,0,0,0,0,1,2,3829,1
1,0,0,0,9,1,1,1,0,0,0,0,0,0,1,1,4544,3
1,0,1,1,55,1,1,0,0,1,0,1,0,0,1,0,4603,4
1,0,1,1,59,1,1,1,1,0,1,1,1,2,1,2,4952,6
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3167,1
1,0,0,0,26,1,0,0,0,0,1,1,0,1,0,0,2074,2
1,0,1,0,70,1,1,0,1,1,1,0,1,2,1,0,5582,5
1,1,1,1,60,1,1,1,1,0,0,0,1,0,1,1,4353,5
0,0,0,0,47,0,0,1,1,0,1,0,0,1,0,0,4670,2
1,0,0,0,17,1,0,0,0,0,0,0,0,1,0,2,2130,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,4592,4
1,1,1,0,33,1,1,1,0,1,1,1,1,0,1,0,5655,6
0,0,0,0,63,1,1,1,1,1,0,1,0,2,0,0,5989,6
1,0,0,1,26,0,0,0,1,0,0,1,0,1,1,0,2715,2
1,1,1,1,72,1,1,1,1,1,1,1,1,2,1,0,5168,7
0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,1,3167,2
0,0,1,1,21,1,0,0,0,0,0,0,0,0,1,1,3752,1
1,0,1,0,30,1,0,0,0,0,0,0,0,1,0,0,4006,1
1,1,1,0,28,1,1,0,1,0,1,1,1,0,1,1,4174,5
0,0,0,0,41,0,0,0,1,0,0,0,1,0,1,1,2454,2
0,1,1,0,65,1,0,1,1,1,0,0,1,0,0,1,5348,5
0,0,1,1,67,1,1,0,0,1,1,0,1,2,1,0,6079,4
1,0,1,0,66,1,1,0,0,0,1,0,1,0,0,1,5956,3
1,0,1,0,17,0,0,0,1,0,0,1,1,0,1,2,5575,3
1,0,0,0,63,1,1,1,1,1,1,0,0,1,0,0,5082,5
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4107,1
0,0,1,0,26,1,0,0,0,0,1,0,1,0,0,0,4038,2
1,1,1,0,68,1,1,0,0,1,0,0,0,0,1,0,5581,3
0,0,0,0,34,1,0,0,1,1,1,1,1,0,1,1,3941,5
0,0,0,0,13,1,1,1,1,1,1,1,1,2,0,0,5407,7
1,0,1,0,12,1,0,0,1,0,0,0,1,0,1,0,2540,3
0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,1,2024,1
0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,2,5980,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5262,2
0,0,0,0,60,0,0,1,0,1,0,1,1,2,0,1,4173,4
1,0,0,0,45,1,1,1,0,1,1,1,1,0,1,0,5093,6
1,0,0,0,11,1,0,0,0,1,0,0,1,0,0,1,4924,3
0,0,1,0,72,1,1,1,1,0,1,1,1,2,1,0,6114,6
1,0,0,0,32,1,1,0,1,1,1,1,1,1,0,0,3945,6
0,0,0,0,48,1,0,0,0,0,0,0,0,1,0,2,3396,1
1,0,0,0,29,1,0,0,0,0,0,0,0,1,1,2,5696,1
0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,4988,1
1,1,1,0,61,1,1,0,1,0,1,0,0,1,1,0,4845,3
0,0,0,0,23,0,0,0,0,0,0,1,1,0,1,1,3248,2
1,0,1,1,68,1,0,0,0,0,0,0,0,2,1,0,6492,1
1,0,1,1,62,1,1,0,0,0,0,0,0,1,0,0,5105,2
0,0,1,0,65,1,1,1,1,0,1,1,0,1,1,0,4915,5
0,0,1,0,43,1,1,1,1,0,0,0,1,0,1,1,4392,5
1,1,1,0,57,1,1,0,1,1,0,1,0,1,1,0,5462,5
0,0,0,0,72,1,1,1,1,1,1,1,1,2,1,1,4589,7
0,0,0,0,31,1,1,0,0,0,0,0,0,0,1,1,2421,2
0,0,1,1,32,1,1,0,1,1,0,0,0,0,0,0,5442,4
1,0,1,0,58,0,0,0,0,0,0,1,1,1,1,0,5006,2
1,0,1,1,45,1,1,0,1,1,0,0,1,1,1,0,2719,5
1,0,0,0,72,1,0,0,0,0,0,0,0,2,0,0,4722,1
0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,2158,1
0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,2,4387,1
1,0,0,1,36,1,0,0,1,0,0,1,1,0,1,1,4671,4
0,0,1,0,25,1,1,0,0,0,0,0,0,1,1,2,3428,2
0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,2,4291,3
1,0,1,1,45,1,1,0,1,1,0,0,1,0,1,0,5322,5
0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,2,5272,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5786,0
0,0,0,0,20,1,1,1,0,0,0,1,0,0,1,0,3027,4
1,0,0,0,13,1,0,0,1,0,1,1,1,0,0,2,4645,4
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,0,5028,7
0,0,0,0,41,1,1,1,0,1,1,0,1,0,1,0,3859,5
1,1,1,0,23,1,1,0,1,1,0,1,1,0,1,1,5883,6
1,1,1,0,34,1,0,1,0,0,1,1,0,1,0,2,3202,3
0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,2,2864,1
1,1,0,0,42,1,1,0,1,0,0,0,0,0,1,0,2399,3
1,0,1,0,53,1,0,0,0,0,0,0,0,2,0,0,4157,1
0,0,1,0,14,1,0,0,0,0,0,0,1,0,1,1,3157,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3586,1
1,0,0,0,17,1,0,0,0,0,0,0,0,1,1,2,2259,1
0,0,1,0,48,1,0,0,1,1,0,1,1,1,1,1,5893,5
0,0,0,0,37,1,1,1,1,1,0,0,0,0,0,0,5135,5
1,0,1,0,56,1,0,0,0,0,0,1,1,0,0,2,5955,3
1,0,1,1,50,1,0,0,1,1,1,1,1,1,1,0,5437,5
0,0,1,1,52,1,0,0,0,1,0,0,0,1,1,0,4298,2
1,1,0,0,31,1,1,0,1,0,0,1,0,0,1,1,3493,4
0,0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,5456,1
0,1,1,1,28,0,0,0,0,0,0,1,0,0,1,1,5444,1
1,0,0,0,39,1,1,0,0,0,0,0,0,0,1,0,3271,2
0,0,0,0,14,1,0,0,0,0,1,0,1,1,0,0,5718,2
0,0,1,1,13,1,0,0,0,0,0,0,0,0,1,2,5417,1
0,0,1,0,64,1,1,0,0,1,1,0,0,1,0,0,5331,3
0,0,0,0,6,1,0,0,0,1,1,0,1,0,1,1,4430,3
1,0,1,1,66,0,0,0,0,0,1,1,1,2,0,0,4652,2
1,0,0,0,60,0,0,1,1,1,0,0,0,2,0,0,5544,3
0,0,0,0,42,1,1,1,1,0,0,0,0,1,1,0,5988,4
0,0,1,1,69,1,0,0,0,0,0,0,0,1,1,0,5188,1
0,0,0,0,71,1,1,1,1,1,1,1,1,2,1,0,4955,7
0,0,1,1,60,1,0,0,0,0,0,0,0,2,1,0,6134,1
1,0,0,0,31,1,0,1,1,1,1,1,0,0,1,0,3175,5
0,0,0,0,51,1,1,1,1,1,0,1,1,1,0,0,5446,7
0,0,1,0,21,1,0,1,0,1,1,1,1,1,0,2,5733,5
0,0,1,1,72,1,1,1,1,1,1,1,1,2,1,0,6173,7
0,0,1,0,70,1,1,0,0,1,0,1,1,1,1,1,4252,5
0,1,0,0,59,1,1,1,1,1,0,0,0,0,1,1,5170,5
1,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0,5249,1
1,0,1,1,71,1,1,1,1,1,1,1,1,2,0,0,6291,7
0,1,0,0,14,1,0,1,1,0,0,0,0,0,0,1,5327,3
1,1,1,0,69,1,1,0,1,1,0,0,1,0,1,0,6132,5
0,1,1,0,12,1,0,1,0,1,1,1,1,1,1,1,3355,5
1,0,0,0,67,1,0,0,0,0,0,0,0,2,0,0,4416,1
0,0,1,1,33,1,1,0,0,0,0,0,0,1,0,0,4501,2
0,0,1,0,72,1,1,1,1,1,1,1,1,2,1,0,5076,7
0,0,1,0,49,1,0,0,0,0,0,0,0,1,0,0,4074,1
1,0,1,1,63,0,0,0,1,1,1,0,0,2,0,0,5374,2
0,0,0,1,13,1,0,1,1,0,0,0,0,0,1,1,5156,3
0,0,1,1,55,1,0,0,0,0,0,0,0,2,0,0,5366,1
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,4699,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4237,2
1,0,0,0,27,1,1,0,0,1,1,0,0,0,0,1,4818,3
0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,4432,2
0,1,0,0,30,1,1,0,1,1,0,1,1,0,1,1,5655,6
1,0,1,0,25,1,0,0,0,0,1,1,1,0,1,0,4535,3
1,0,1,1,72,1,1,1,1,1,1,1,1,2,0,0,4641,7
1,0,1,0,70,1,0,1,1,1,1,0,1,2,0,0,5025,5
1,1,1,0,54,1,1,0,0,0,0,0,0,0,0,0,4991,2
1,0,1,0,60,0,0,0,1,1,1,1,1,0,1,0,5359,4
1,0,1,0,67,1,1,0,0,0,0,0,0,2,0,0,4879,2
1,0,1,1,27,1,0,1,1,0,0,0,0,0,1,0,3519,3
1,0,0,0,5,1,0,0,0,0,0,1,0,0,1,2,5225,2
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,4978,1
0,0,1,0,71,0,0,0,0,1,1,0,1,2,1,1,6302,2
0,0,1,1,30,1,0,1,0,0,1,0,1,0,0,0,4631,3
1,0,0,0,9,1,0,1,0,1,1,1,0,0,1,2,3628,4
0,0,0,0,58,1,0,0,0,0,1,1,1,0,1,1,6460,3
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,2,5060,1
1,0,1,1,59,0,0,1,0,1,0,0,0,1,0,2,6300,2
1,0,1,0,28,1,0,1,0,0,1,0,0,1,0,2,5105,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2791,1
1,0,1,0,30,1,0,0,0,0,0,0,0,2,0,2,2347,1
0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,2,3545,2
0,0,1,1,6,1,1,0,0,0,0,0,0,0,1,0,3061,2
1,1,1,0,8,1,0,1,0,0,0,1,0,0,0,0,2136,3
0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,2,3423,1
0,0,1,1,68,1,1,0,1,1,0,0,0,2,1,0,5045,4
1,1,1,1,58,1,1,1,1,0,1,0,0,1,1,0,5035,4
1,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,4408,2
0,0,1,1,16,1,0,0,0,0,0,0,0,0,0,1,3990,1
1,0,1,1,50,1,0,0,0,0,0,0,0,1,1,2,6391,1
1,0,0,1,12,1,0,0,0,0,0,0,0,2,0,0,2558,1
1,0,1,0,25,1,1,0,0,1,0,0,0,0,0,0,2950,3
0,0,1,1,56,1,1,0,0,0,0,0,0,2,1,2,5577,2
0,0,1,1,70,1,1,1,1,1,1,1,1,2,1,0,4388,7
0,1,0,0,45,1,1,0,0,1,0,1,1,1,1,0,5391,5
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4320,1
0,0,1,0,56,1,1,1,0,1,0,0,1,1,1,0,6198,5
0,0,1,0,7,1,0,1,0,0,0,0,0,0,1,0,2547,2
0,0,0,0,56,1,0,0,0,0,0,0,0,2,1,0,5764,1
1,0,0,0,28,0,0,0,0,0,1,0,0,0,1,0,2653,0
0,0,1,0,66,1,1,1,1,1,1,1,1,2,0,0,4082,7
1,0,1,0,42,1,1,1,0,0,1,1,1,1,0,0,4397,5
1,0,0,0,48,1,1,0,1,1,0,1,1,2,1,0,5994,6
0,1,0,0,7,1,0,0,1,1,0,1,0,0,1,1,4615,4
0,1,0,0,32,1,0,0,0,0,0,1,1,0,0,1,5936,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,5607,1
0,0,1,0,49,1,1,1,1,1,1,0,1,2,0,0,5948,6
0,1,0,0,19,1,0,1,1,0,1,1,1,0,1,2,3524,5
0,0,0,0,48,1,1,0,0,0,0,0,0,1,0,0,3642,2
1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,2,2948,1
1,0,1,1,42,1,0,0,0,0,0,0,0,1,0,2,4439,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2250,2
0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,5346,3
